vdid,linkid,laneid,lanetype,speed,occupancy,vehicletype,volume,speed2,status,datacollecttime
VD-12-0640-015-01,1006400001500F,1,1,69.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-015-01,1006400001500F,1,1,69.0,1.0,S,2,,0,2022-01-03 02:42:05
VD-12-0640-016-01,1006400001760F,0,1,66.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-016-01,1006400001760F,0,1,66.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-016-02,1006401007000F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-016-02,1006401007000F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-016-03,1006400101600F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-016-03,1006400101600F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-016-04,1006400001600F,0,1,80.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-016-04,1006400001600F,0,1,80.0,1.0,S,2,,0,2022-01-03 02:42:05
VD-12-0640-016-04,1006400001600F,1,1,78.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-016-04,1006400001600F,1,1,78.0,1.0,S,2,,0,2022-01-03 02:42:05
VD-12-0640-016-05,1006400101600F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-016-05,1006400101600F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-017-01,1006400101750F,0,1,84.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0640-017-01,1006400101750F,0,1,84.0,1,S,1,,0,2022-01-03 02:42:05
VD-12-0640-018-01,1006400001900F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-018-01,1006400001900F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-018-02,1006400001900F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-018-02,1006400001900F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-018-03,1006400001800F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-018-03,1006400001800F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-018-03,1006400001800F,1,1,61.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-018-03,1006400001800F,1,1,61.0,1.0,S,4,,0,2022-01-03 02:42:05
VD-12-0640-019-01,1006400001900F,0,1,85.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-019-01,1006400001900F,0,1,85.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-019-01,1006400001900F,1,1,64.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-019-01,1006400001900F,1,1,64.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-019-02,1006400101950F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-019-02,1006400101950F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-019-02,1006400101950F,1,1,93.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-019-02,1006400101950F,1,1,93.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-020-01,1006400002020F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-020-01,1006400002020F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-020-02,1006400002020F,0,1,40,1,L,0,,0,2022-01-03 02:42:05
VD-12-0640-020-02,1006400002020F,0,1,40,1,S,1,,0,2022-01-03 02:42:05
VD-12-0640-020-03,1006400002020F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-020-03,1006400002020F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-020-03,1006400002020F,1,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-020-03,1006400002020F,1,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-020-04,1006400002020F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-020-04,1006400002020F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-020-04,1006400002020F,1,1,72.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-020-04,1006400002020F,1,1,72.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-020-05,1006400002060F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-020-05,1006400002060F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-020-05,1006400002060F,1,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-020-05,1006400002060F,1,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-021-01,1006400002100F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-021-01,1006400002100F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-021-01,1006401108020F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-021-01,1006401108020F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-021-02,1006401108000F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-021-02,1006401108000F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-021-02,1006401108000F,1,1,75.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-021-02,1006401108000F,1,1,75.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-021-03,1006400102100F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-021-03,1006400102100F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-021-03,1006400102100F,1,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-021-03,1006400102100F,1,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-021-04,1006400002150F,0,1,96.0,3.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-021-04,1006400002150F,0,1,96.0,3.0,S,4,,0,2022-01-03 02:42:05
VD-12-0640-021-04,1006400002150F,1,1,87.0,2.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-021-04,1006400002150F,1,1,87.0,2.0,S,3,,0,2022-01-03 02:42:05
VD-12-0640-022-01,1006400102200F,0,1,54.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-022-01,1006400102200F,0,1,54.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-022-02,1006400002200F,0,1,65.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-022-02,1006400002200F,0,1,65.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-022-03,1006400102200F,0,1,94.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-022-03,1006400102200F,0,1,94.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-022-03,1006400102200F,1,1,99.0,1.0,L,1,,0,2022-01-03 02:42:05
VD-12-0640-022-03,1006400102200F,1,1,99.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-022-04,1006400002260F,0,1,89.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-022-04,1006400002260F,0,1,89.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-022-04,1006400002260F,1,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-022-04,1006400002260F,1,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-023-01,1006400002390F,0,1,74.5,2.0,L,1,,0,2022-01-03 02:42:05
VD-12-0640-023-01,1006400002390F,0,1,74.5,2.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-023-02,1006400102300F,0,1,83.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0640-023-02,1006400102300F,0,1,83.0,1,S,1,,0,2022-01-03 02:42:05
VD-12-0640-023-03,1006400102300F,0,1,67.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-023-03,1006400102300F,0,1,67.0,1.0,S,3,,0,2022-01-03 02:42:05
VD-12-0640-023-03,1006400102300F,1,1,51.0,7.1,L,0,,0,2022-01-03 02:42:05
VD-12-0640-023-03,1006400102300F,1,1,51.0,7.1,S,6,,0,2022-01-03 02:42:05
VD-12-0640-023-04,1006400102300F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-023-04,1006400102300F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-023-04,1006400102300F,1,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-023-04,1006400102300F,1,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-024-01,1006400002400F,0,1,78.0,3.0,L,1,,0,2022-01-03 02:42:05
VD-12-0640-024-01,1006400002400F,0,1,78.0,3.0,S,4,,0,2022-01-03 02:42:05
VD-12-0640-024-01,1006400002400F,1,1,67.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-024-01,1006400002400F,1,1,67.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-025-01,1006400002510F,0,1,67.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-025-01,1006400002510F,0,1,67.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-025-02,1006400002510F,0,1,64.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-025-02,1006400002510F,0,1,64.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-025-03,1006401111000F,0,1,69.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0640-025-03,1006401111000F,0,1,69.0,1,S,1,,0,2022-01-03 02:42:05
VD-12-0640-025-05,1006400002510F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-025-05,1006400002510F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-025-05,1006400002510F,1,1,91.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-025-05,1006400002510F,1,1,91.0,1.0,S,2,,0,2022-01-03 02:42:05
VD-12-0640-026-01,1006400002600F,0,1,64.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-026-01,1006400002600F,0,1,64.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-026-01,1006400002600F,1,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-026-01,1006400002600F,1,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-026-02,1006401111000F,0,1,86.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-026-02,1006401111000F,0,1,86.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-12-0640-026-02,1006401111000F,1,1,81.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-026-02,1006401111000F,1,1,81.0,1.0,S,2,,0,2022-01-03 02:42:05
VD-12-0640-026-03,1006400102800F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-026-03,1006400102800F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-026-03,1006400102800F,1,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-026-03,1006400102800F,1,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-026-04,1006400002800F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-026-04,1006400002800F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0640-026-04,1006400002800F,1,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0640-026-04,1006400002800F,1,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-000-01,1006500000000F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-000-01,1006500000000F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-000-01,1006500000000F,1,1,61.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-000-01,1006500000000F,1,1,61.0,1,S,1,,0,2022-01-03 02:42:05
VD-12-0650-000-02,1006500000070F,0,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-0650-000-02,1006500000070F,0,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-0650-000-02,1006500100070F,0,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-0650-000-02,1006500100070F,0,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-0650-002-01,1006500100200F,0,1,77.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-002-01,1006500100200F,0,1,77.0,1,S,1,,0,2022-01-03 02:42:05
VD-12-0650-002-01,1006500100200F,1,1,82.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-002-01,1006500100200F,1,1,82.0,1,S,1,,0,2022-01-03 02:42:05
VD-12-0650-002-01,1006500100200F,2,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-002-01,1006500100200F,2,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-002-02,1006500000200F,0,1,70.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-002-02,1006500000200F,0,1,70.0,1.0,S,2,,0,2022-01-03 02:42:05
VD-12-0650-002-02,1006500000200F,1,1,76.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-002-02,1006500000200F,1,1,76.0,1.0,S,3,,0,2022-01-03 02:42:05
VD-12-0650-002-02,1006500000200F,2,1,56.0,2.0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-002-02,1006500000200F,2,1,56.0,2.0,S,2,,0,2022-01-03 02:42:05
VD-12-0650-003-01,1006500100200F,0,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-0650-003-01,1006500100200F,0,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-0650-003-01,1006500100200F,1,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-0650-003-01,1006500100200F,1,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-0650-003-01,1006500100200F,2,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-0650-003-01,1006500100200F,2,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-0650-003-02,1006500000300F,0,1,64.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-003-02,1006500000300F,0,1,64.0,1.0,S,2,,0,2022-01-03 02:42:05
VD-12-0650-003-02,1006500000300F,1,1,71.0,5.1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-003-02,1006500000300F,1,1,71.0,5.1,S,6,,0,2022-01-03 02:42:05
VD-12-0650-003-02,1006500000300F,2,1,77.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-003-02,1006500000300F,2,1,77.0,1.0,S,4,,0,2022-01-03 02:42:05
VD-12-0650-004-01,1006500000400F,0,1,84.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-004-01,1006500000400F,0,1,84.0,1.0,S,3,,0,2022-01-03 02:42:05
VD-12-0650-004-01,1006500000400F,1,1,78.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-004-01,1006500000400F,1,1,78.0,1,S,1,,0,2022-01-03 02:42:05
VD-12-0650-004-01,1006500000400F,2,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-004-01,1006500000400F,2,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-004-02,1006500000480F,0,1,89.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-004-02,1006500000480F,0,1,89.0,1,S,2,,0,2022-01-03 02:42:05
VD-12-0650-004-02,1006500000480F,1,1,71.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-004-02,1006500000480F,1,1,71.0,1,S,4,,0,2022-01-03 02:42:05
VD-12-0650-004-02,1006500000480F,2,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-004-02,1006500000480F,2,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-004-02,1006500000480F,3,1,81.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-004-02,1006500000480F,3,1,81.0,1,S,2,,0,2022-01-03 02:42:05
VD-12-0650-004-03,1006500100470F,0,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-0650-004-03,1006500100470F,0,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-0650-004-03,1006500100470F,1,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-0650-004-03,1006500100470F,1,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-0650-004-03,1006500100470F,2,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-0650-004-03,1006500100470F,2,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-0650-004-03,1006500100470F,3,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-0650-004-03,1006500100470F,3,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-0650-005-01,1006500000530F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-005-01,1006500000530F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-005-01,1006500000530F,1,1,94.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-005-01,1006500000530F,1,1,94.0,1,S,1,,0,2022-01-03 02:42:05
VD-12-0650-005-01,1006500000530F,2,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-005-01,1006500000530F,2,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-005-02,1006500100540F,0,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-0650-005-02,1006500100540F,0,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-0650-005-02,1006500100540F,1,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-0650-005-02,1006500100540F,1,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-0650-005-02,1006500100540F,2,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-0650-005-02,1006500100540F,2,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-0650-006-01,1006500100600F,0,1,98.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-006-01,1006500100600F,0,1,98.0,1,S,2,,0,2022-01-03 02:42:05
VD-12-0650-006-01,1006500100600F,1,1,77.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-006-01,1006500100600F,1,1,77.0,1.0,S,4,,0,2022-01-03 02:42:05
VD-12-0650-006-01,1006500100600F,2,1,43.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-006-01,1006500100600F,2,1,43.0,1,S,1,,0,2022-01-03 02:42:05
VD-12-0650-007-01,1006500000700F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-007-01,1006500000700F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-007-01,1006500000700F,1,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-007-01,1006500000700F,1,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-007-01,1006500000700F,2,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-007-01,1006500000700F,2,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-007-02,1006500100770F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-007-02,1006500100770F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-007-02,1006500100770F,1,1,97.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-007-02,1006500100770F,1,1,97.0,1,S,6,,0,2022-01-03 02:42:05
VD-12-0650-007-02,1006500100770F,2,1,74.0,1,L,2,,0,2022-01-03 02:42:05
VD-12-0650-007-02,1006500100770F,2,1,74.0,1,S,0,,0,2022-01-03 02:42:05
VD-12-0650-007-03,1006500000770F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-007-03,1006500000770F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-007-03,1006500000770F,1,1,89.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-007-03,1006500000770F,1,1,89.0,1,S,2,,0,2022-01-03 02:42:05
VD-12-0650-007-03,1006500000770F,2,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-007-03,1006500000770F,2,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-009-01,1006500100900F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-009-01,1006500100900F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-009-01,1006500100900F,1,1,74.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-009-01,1006500100900F,1,1,74.0,1,S,1,,0,2022-01-03 02:42:05
VD-12-0650-011-01,1006500001120F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-011-01,1006500001120F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-011-01,1006500001120F,1,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-011-01,1006500001120F,1,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-011-02,1006500101120F,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-12-0650-011-02,1006500101120F,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-12-0650-011-02,1006500101120F,1,1,65.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-011-02,1006500101120F,1,1,65.0,1,S,1,,0,2022-01-03 02:42:05
VD-12-0650-012-01,1006500101200F,0,1,80.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-012-01,1006500101200F,0,1,80.0,1,S,1,,0,2022-01-03 02:42:05
VD-12-0650-012-01,1006500101200F,1,1,59.0,1,L,0,,0,2022-01-03 02:42:05
VD-12-0650-012-01,1006500101200F,1,1,59.0,1,S,1,,0,2022-01-03 02:42:05
VD-12-0650-012-02,1006500001120F,0,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-0650-012-02,1006500001120F,0,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-0650-012-02,1006500001120F,1,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-0650-012-02,1006500001120F,1,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-1100-025-01,4011000002641F,0,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-1100-025-01,4011000002641F,0,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-1100-025-01,4011000002641F,1,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-1100-025-01,4011000002641F,1,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-1100-025-01,4011000102642F,0,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-1100-025-01,4011000102642F,0,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-12-1100-025-01,4011000102642F,1,1,-99,-99,L,-99,,3,2022-01-03 02:42:05
VD-12-1100-025-01,4011000102642F,1,1,-99,-99,S,-99,,3,2022-01-03 02:42:05
VD-13-0010-015-01,3000100101516H,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-015-01,3000100101516H,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-13-0010-015-01,3000100101516H,1,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-015-01,3000100101516H,1,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-13-0010-019-01,3000100001793H,0,1,91.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-019-01,3000100001793H,0,1,91.0,1.0,S,2,,0,2022-01-03 02:42:05
VD-13-0010-019-01,3000100001793H,1,1,81.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-019-01,3000100001793H,1,1,81.0,1.0,S,4,,0,2022-01-03 02:42:05
VD-13-0010-020-01,3000100001988H,0,1,62.0,2.0,L,1,,0,2022-01-03 02:42:05
VD-13-0010-020-01,3000100001988H,0,1,62.0,2.0,S,3,,0,2022-01-03 02:42:05
VD-13-0010-020-01,3000100001988H,1,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-020-01,3000100001988H,1,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-13-0010-021-01,3000100002116H,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-021-01,3000100002116H,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-13-0010-021-01,3000100002116H,1,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-021-01,3000100002116H,1,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-13-0010-021-01,3000100002116H,2,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-021-01,3000100002116H,2,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-13-0010-024-01,3000100002484H,0,1,44.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-024-01,3000100002484H,0,1,44.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-13-0010-024-01,3000100002484H,1,1,55.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-024-01,3000100002484H,1,1,55.0,1.0,S,2,,0,2022-01-03 02:42:05
VD-13-0010-028-01,3000100002893H,0,1,58.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-028-01,3000100002893H,0,1,58.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-13-0010-028-01,3000100002893H,1,1,41.0,2.0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-028-01,3000100002893H,1,1,41.0,2.0,S,4,,0,2022-01-03 02:42:05
VD-13-0010-028-01,3000100002893H,2,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-028-01,3000100002893H,2,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-13-0010-030-01,3000100003008H,0,1,51.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-030-01,3000100003008H,0,1,51.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-13-0010-030-01,3000100003008H,1,1,62.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-030-01,3000100003008H,1,1,62.0,1.0,S,3,,0,2022-01-03 02:42:05
VD-13-0010-030-01,3000100003008H,2,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-030-01,3000100003008H,2,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-13-0010-031-01,3000100003161H,0,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-031-01,3000100003161H,0,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-13-0010-031-01,3000100003161H,1,1,51.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-031-01,3000100003161H,1,1,51.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-13-0010-031-01,3000100003161H,2,1,49.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-031-01,3000100003161H,2,1,49.0,1.0,S,1,,0,2022-01-03 02:42:05
VD-13-0010-034-02,3000100003395H,0,1,48.0,2.0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-034-02,3000100003395H,0,1,48.0,2.0,S,4,,0,2022-01-03 02:42:05
VD-13-0010-034-02,3000100003395H,1,1,50.0,1.0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-034-02,3000100003395H,1,1,50.0,1.0,S,3,,0,2022-01-03 02:42:05
VD-13-0010-034-02,3000100003395H,2,1,0,0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-034-02,3000100003395H,2,1,0,0,S,0,,0,2022-01-03 02:42:05
VD-13-0010-039-01,3000100003974H,0,1,24.0,5.0,L,0,,0,2022-01-03 02:42:05
VD-13-0010-039-01,3000100003974H,0,1,24.0,5.0,S,2,,0,2022-01-03 02:42:05
